event_id,event_timestamp,road_id,road_name,city,latitude,longitude,vehicle_count,average_speed_kmh,occupancy_percent,weather_condition,temperature_c,rainfall_mm,incident_flag
EVT763F9F35,2026-09-02 03:51:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,59,49.56,24.31,Rain,24.14,15.45,False
EVT861A1F65,2026-09-02 03:52:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,65,19.11,20.68,Clear,33.18,0.0,True
EVT60FCC249,2026-09-02 03:52:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,42,53.69,17.8,Clear,24.73,0.0,False
EVT328C69F4,2026-09-02 03:52:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,51,56.1,14.71,Clear,32.23,0.0,False
EVT94C7EB1C,2026-09-02 03:52:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,62,53.99,14.48,Clear,29.26,0.0,False
EVT4B0AD65F,2026-09-02 03:52:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,27,62.03,11.93,Clear,28.97,0.0,False
EVT26F91B0A,2026-09-02 03:53:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,55,53.28,24.8,Clear,29.55,0.0,False
EVT135BE677,2026-09-02 03:53:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,64,50.64,16.76,Cloudy,28.58,0.56,False
EVT94F90F4D,2026-09-02 03:53:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,47,50.68,22.51,Clear,26.04,0.0,False
EVT55AE2C48,2026-09-02 03:53:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,74,35.37,11.78,Rain,30.82,14.66,False
EVT556421F9,2026-09-02 03:53:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,42,51.93,7.48,Clear,29.38,0.0,False
EVT19B91EBB,2026-09-02 03:54:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,36,54.23,22.55,Cloudy,27.21,1.17,False
EVTA72E563B,2026-09-02 03:54:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,56,51.86,11.88,Clear,24.66,0.0,False
EVT7BC9CEDF,2026-09-02 03:54:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,65,40.9,28.78,Rain,30.12,4.5,False
EVTF7AEDD93,2026-09-02 03:54:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,60,61.27,14.9,Clear,32.94,0.0,False
EVT2249F748,2026-09-02 03:54:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,51,61.0,17.84,Cloudy,28.41,1.29,False
EVT199A4D70,2026-09-02 03:55:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,53,56.7,22.79,Clear,31.7,0.0,False
EVTAF3B5C65,2026-09-02 03:55:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,27,47.31,19.11,Clear,27.84,0.0,False
EVT46BA12E9,2026-09-02 03:55:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,40,27.67,28.34,Rain,32.6,4.77,False
EVT830C5599,2026-09-02 03:55:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,30,53.17,17.38,Clear,27.57,0.0,False
EVTAFF5DCDC,2026-09-02 03:55:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,26,66.02,15.72,Clear,29.7,0.0,False
EVTB79B95B5,2026-09-02 03:56:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,45,55.28,10.35,Cloudy,32.46,1.81,False
EVT51452AE0,2026-09-02 03:56:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,40,54.12,20.72,Clear,33.77,0.0,False
EVTFC50A632,2026-09-02 03:56:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,46,49.34,26.81,Clear,29.55,0.0,False
EVT630ABD9A,2026-09-02 03:56:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,39,53.57,13.3,Clear,25.34,0.0,False
EVT3F37C052,2026-09-02 03:56:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,30,64.74,7.79,Clear,32.29,0.0,False
EVT7827564A,2026-09-02 03:57:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,37,52.2,18.31,Clear,24.13,0.0,False
EVT75F13FA5,2026-09-02 03:57:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,50,51.13,22.86,Cloudy,32.73,0.63,False
EVTC9C04FE7,2026-09-02 03:57:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,30,49.37,16.98,Clear,33.11,0.0,False
EVT96DA5A36,2026-09-02 03:57:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,48,28.5,13.88,Clear,27.38,0.0,False
EVTCD6D3DA7,2026-09-02 03:57:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,48,57.04,15.43,Clear,26.54,0.0,False
EVT999C2ADB,2026-09-02 03:58:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,24,56.79,17.48,Clear,31.56,0.0,False
EVT36E590CB,2026-09-02 03:58:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,69,21.77,34.46,Cloudy,27.88,0.24,True
EVTFB7857EB,2026-09-02 03:58:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,54,50.91,11.66,Clear,28.66,0.0,False
EVTA740E836,2026-09-02 03:58:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,36,51.13,10.4,Clear,24.89,0.0,False
EVT2CEFC3C3,2026-09-02 03:58:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,30,52.62,15.01,Clear,31.41,0.0,False
EVTB33D6468,2026-09-02 03:59:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,46,50.44,21.69,Clear,30.54,0.0,False
EVTE4F65BE0,2026-09-02 03:59:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,58,53.37,22.49,Clear,32.67,0.0,False
EVT14EF5332,2026-09-02 03:59:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,43,50.71,19.18,Clear,29.84,0.0,False
EVTA769DA53,2026-09-02 03:59:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,33,56.3,13.16,Clear,32.9,0.0,False
EVTB26A70D0,2026-09-02 03:59:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,28,64.89,13.7,Cloudy,27.31,0.65,False
EVT2DB974EC,2026-09-02 04:00:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,56,52.66,17.36,Clear,24.97,0.0,False
EVTF66CB984,2026-09-02 04:00:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,34,55.3,17.69,Clear,24.21,0.0,False
EVT3B3D433E,2026-09-02 04:00:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,30,54.23,18.24,Clear,27.38,0.0,False
EVTDE7B7C5E,2026-09-02 04:00:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,30,59.22,10.44,Clear,24.38,0.0,False
EVT8FFF390F,2026-09-02 04:00:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,26,46.59,22.83,Rain,32.45,5.44,False
EVTBDB7CFA8,2026-09-02 04:01:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,32,55.27,23.57,Cloudy,30.84,0.59,False
EVT963C0A6D,2026-09-02 04:01:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,63,51.51,21.97,Clear,33.18,0.0,False
EVTF8B371E5,2026-09-02 04:01:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,65,56.68,16.57,Clear,28.52,0.0,False
EVTF21099A2,2026-09-02 04:01:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,44,57.2,8.25,Clear,26.55,0.0,False
EVTDF96483A,2026-09-02 04:01:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,47,51.63,19.63,Clear,29.62,0.0,False
EVT5330EAE6,2026-09-02 04:02:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,76,50.56,18.67,Cloudy,32.73,1.32,False
EVT1253EF68,2026-09-02 04:02:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,71,32.78,31.29,Rain,26.73,5.95,False
EVT3DD1556F,2026-09-02 04:02:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,54,56.01,10.79,Cloudy,26.86,1.18,False
EVTEBD2FDBE,2026-09-02 04:02:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,32,53.08,16.4,Clear,32.23,0.0,False
EVTD30F8CE0,2026-09-02 04:02:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,53,59.54,15.74,Clear,27.67,0.0,False
EVT7BAAFBCC,2026-09-02 04:03:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,53,35.63,28.28,Rain,30.0,15.69,False
EVTAD228937,2026-09-02 04:03:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,51,51.4,22.81,Clear,30.64,0.0,False
EVT2655E003,2026-09-02 04:03:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,30,54.21,13.65,Clear,28.62,0.0,False
EVT8408EC86,2026-09-02 04:03:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,62,52.8,10.29,Clear,24.63,0.0,False
EVTE77032B3,2026-09-02 04:03:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,19,57.76,9.4,Clear,33.31,0.0,False
EVT0F5DF1CE,2026-09-02 04:04:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,50,53.43,20.5,Clear,25.98,0.0,False
EVTBEED3875,2026-09-02 04:04:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,49,49.94,16.19,Clear,24.05,0.0,False
EVT51490475,2026-09-02 04:04:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,37,55.98,12.39,Cloudy,32.3,0.76,False
EVTB7FC4B40,2026-09-02 04:04:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,38,54.25,25.21,Clear,29.09,0.0,False
EVT9172BF15,2026-09-02 04:04:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,42,63.43,13.68,Clear,32.1,0.0,False
EVT9914E729,2026-09-02 04:05:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,50,47.48,11.5,Cloudy,31.83,0.69,False
EVT6266C927,2026-09-02 04:05:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,75,47.45,23.54,Cloudy,29.27,0.21,False
EVT2DF6E964,2026-09-02 04:05:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,54,49.06,12.3,Cloudy,32.14,1.52,False
EVT1EF7E1A0,2026-09-02 04:05:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,59,61.73,16.9,Clear,24.03,0.0,False
EVT7BE0A0CA,2026-09-02 04:05:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,52,52.64,14.16,Clear,25.36,0.0,False
EVT4166ED44,2026-09-02 04:06:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,76,51.06,16.36,Clear,24.16,0.0,False
EVT8A1A988D,2026-09-02 04:06:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,63,52.77,13.88,Clear,28.37,0.0,False
EVT649FF92B,2026-09-02 04:06:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,47,50.91,23.7,Cloudy,26.78,0.13,False
EVT6C8254B0,2026-09-02 04:06:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,60,50.85,9.43,Clear,24.36,0.0,False
EVT82E33E99,2026-09-02 04:06:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,44,64.62,19.66,Clear,29.49,0.0,False
EVT9E6A6BEE,2026-09-02 04:07:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,54,55.54,20.14,Clear,31.63,0.0,False
EVT66633981,2026-09-02 04:07:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,53,47.07,17.87,Clear,29.79,0.0,False
EVT39E0765B,2026-09-02 04:07:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,37,52.42,16.13,Cloudy,24.93,0.12,False
EVTFDE218A1,2026-09-02 04:07:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,30,53.47,17.04,Clear,32.1,0.0,False
EVTF273EFA0,2026-09-02 04:07:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,44,57.0,19.45,Clear,31.74,0.0,False
EVT07E33647,2026-09-02 04:08:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,69,39.07,14.79,Rain,27.98,9.48,False
EVTDA1C952B,2026-09-02 04:08:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,46,50.89,14.67,Clear,31.83,0.0,False
EVT7F5801B9,2026-09-02 04:08:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,43,57.58,13.4,Cloudy,25.79,0.0,False
EVT7A9D3532,2026-09-02 04:08:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,49,60.3,17.83,Clear,28.03,0.0,False
EVT87167E16,2026-09-02 04:08:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,40,55.13,14.67,Cloudy,30.86,1.44,False
EVT7E25D54E,2026-09-02 04:09:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,42,25.14,19.01,Rain,25.47,17.76,False
EVTF6A4718E,2026-09-02 04:09:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,45,54.19,14.93,Clear,25.56,0.0,False
EVT006F1C5D,2026-09-02 04:09:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,58,47.55,10.98,Clear,30.57,0.0,False
EVT560C39E4,2026-09-02 04:09:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,50,34.33,29.61,Rain,29.23,13.36,False
EVT8E585A7C,2026-09-02 04:09:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,28,63.53,19.38,Clear,33.63,0.0,False
EVTB9F4EAE9,2026-09-02 04:10:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,74,52.57,14.2,Cloudy,31.99,0.15,False
EVT8BB9ACE5,2026-09-02 04:10:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,67,55.29,19.85,Clear,27.96,0.0,False
EVT3D237271,2026-09-02 04:10:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,47,50.59,21.02,Clear,24.11,0.0,False
EVT0DC52220,2026-09-02 04:10:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,24,57.93,14.66,Clear,33.37,0.0,False
EVTECBBC811,2026-09-02 04:10:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,60,40.06,24.27,Rain,25.41,12.62,False
EVT5836B082,2026-09-02 04:11:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,71,53.64,10.59,Clear,30.23,0.0,False
EVT0F0CB81D,2026-09-02 04:11:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,38,53.66,14.97,Cloudy,25.02,1.94,False
EVT101ADE08,2026-09-02 04:11:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,36,52.08,14.13,Cloudy,32.93,1.25,False
EVT2CE60F56,2026-09-02 04:11:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,49,59.0,17.22,Cloudy,33.16,1.29,False
EVTD1284F17,2026-09-02 04:11:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,42,54.07,11.48,Clear,25.93,0.0,False
EVT018694DD,2026-09-02 04:12:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,60,39.83,18.57,Rain,32.01,8.98,False
EVTAD0F69A5,2026-09-02 04:12:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,80,50.48,17.93,Clear,30.41,0.0,False
EVTC20E810C,2026-09-02 04:12:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,53,53.3,20.87,Clear,26.1,0.0,False
EVTF2ED9163,2026-09-02 04:12:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,21,51.42,16.62,Cloudy,25.22,1.31,False
EVT68632241,2026-09-02 04:12:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,56,57.83,15.85,Clear,32.04,0.0,False
EVT031DE85B,2026-09-02 04:13:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,73,22.26,22.79,Clear,28.53,0.0,False
EVT275B6EE0,2026-09-02 04:13:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,67,35.24,18.54,Rain,25.02,9.91,False
EVTB2CCB478,2026-09-02 04:13:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,61,51.81,16.86,Clear,24.34,0.0,False
EVT76A8F33F,2026-09-02 04:13:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,54,51.39,16.71,Clear,32.98,0.0,False
EVT80694D7C,2026-09-02 04:13:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,58,41.16,24.67,Rain,32.17,13.38,False
EVTFF6D7E9F,2026-09-02 04:14:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,86,26.8,20.76,Clear,32.65,0.0,False
EVT6596BE62,2026-09-02 04:14:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,81,24.29,44.82,Clear,26.57,0.0,True
EVT80814F63,2026-09-02 04:14:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,62,54.3,15.28,Clear,32.15,0.0,False
EVTA85878C7,2026-09-02 04:14:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,31,52.88,13.85,Clear,28.33,0.0,False
EVT32A6D890,2026-09-02 04:14:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,42,56.09,12.04,Clear,28.62,0.0,False
EVTAB104842,2026-09-02 04:15:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,72,51.63,10.21,Cloudy,31.08,1.53,False
EVT64C1365C,2026-09-02 04:15:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,47,44.23,28.49,Cloudy,25.11,0.27,False
EVT6C76348A,2026-09-02 04:15:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,35,49.07,20.49,Clear,28.1,0.0,False
EVT10CCCCE2,2026-09-02 04:15:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,33,57.21,14.09,Clear,32.21,0.0,False
EVT237FCC64,2026-09-02 04:15:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,38,64.19,11.83,Clear,29.83,0.0,False
EVT738FE776,2026-09-02 04:16:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,59,52.12,9.69,Clear,33.45,0.0,False
EVT3FC2BAE6,2026-09-02 04:16:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,61,54.22,14.58,Clear,32.83,0.0,False
EVTDE08C00F,2026-09-02 04:16:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,48,53.12,16.54,Clear,29.21,0.0,False
EVT347F933E,2026-09-02 04:16:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,53,59.54,19.26,Clear,31.39,0.0,False
EVT7E98A506,2026-09-02 04:16:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,38,60.21,12.07,Cloudy,32.36,0.06,False
EVTE375612C,2026-09-02 04:17:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,47,48.15,20.1,Clear,33.41,0.0,False
EVT471BD1F3,2026-09-02 04:17:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,56,48.19,18.81,Clear,31.49,0.0,False
EVT807F20FC,2026-09-02 04:17:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,72,49.66,16.33,Clear,24.09,0.0,False
EVT96E5AD70,2026-09-02 04:17:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,61,16.01,40.51,Rain,27.5,12.53,True
EVT698CC67B,2026-09-02 04:17:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,41,55.11,7.82,Clear,28.79,0.0,False
EVTA6CE9411,2026-09-02 04:18:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,49,21.41,30.03,Clear,30.92,0.0,True
EVT9129B495,2026-09-02 04:18:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,74,51.87,16.78,Clear,26.69,0.0,False
EVT36C498FD,2026-09-02 04:18:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,75,18.54,22.06,Clear,30.6,0.0,False
EVT5F619704,2026-09-02 04:18:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,52,60.61,17.63,Cloudy,32.01,0.16,False
EVTAB7DAD11,2026-09-02 04:18:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,37,39.03,13.67,Rain,27.31,6.99,False
EVT97208226,2026-09-02 04:19:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,41,53.98,10.31,Cloudy,29.29,0.98,False
EVT2EF18D90,2026-09-02 04:19:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,35,50.72,17.16,Clear,32.23,0.0,False
EVT74C6A933,2026-09-02 04:19:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,43,40.64,21.88,Rain,30.62,13.13,False
EVT7E540F1D,2026-09-02 04:19:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,82,11.59,29.91,Cloudy,24.76,1.19,True
EVTB27D6B79,2026-09-02 04:19:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,37,31.54,11.89,Rain,32.45,7.21,False
EVTCB9D1A1A,2026-09-02 04:20:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,55,52.53,18.99,Clear,30.97,0.0,False
EVT808264E1,2026-09-02 04:20:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,79,50.93,13.48,Clear,24.93,0.0,False
EVTCF385E89,2026-09-02 04:20:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,41,52.1,16.32,Clear,28.71,0.0,False
EVT23F49B9A,2026-09-02 04:20:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,23,51.72,10.6,Clear,33.91,0.0,False
EVT59CD30E1,2026-09-02 04:20:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,51,53.46,12.65,Cloudy,32.48,1.91,False
EVT6E78F91B,2026-09-02 04:21:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,65,21.01,30.56,Clear,29.42,0.0,True
EVTAC439A0C,2026-09-02 04:21:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,52,25.94,20.83,Rain,25.64,18.5,False
EVT22A2F818,2026-09-02 04:21:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,47,49.66,16.33,Clear,31.51,0.0,False
EVT82A4EE02,2026-09-02 04:21:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,39,48.14,15.2,Clear,27.9,0.0,False
EVT7D4C5AB7,2026-09-02 04:21:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,42,56.96,15.37,Clear,27.34,0.0,False
EVT46DBEB12,2026-09-02 04:22:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,47,50.4,13.65,Cloudy,31.72,0.09,False
EVTDFE391E5,2026-09-02 04:22:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,32,58.5,16.64,Cloudy,31.36,0.52,False
EVT1AC6674F,2026-09-02 04:22:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,44,52.41,18.97,Clear,24.41,0.0,False
EVTDD208E78,2026-09-02 04:22:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,51,23.43,36.29,Clear,29.47,0.0,True
EVTB85A933F,2026-09-02 04:22:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,57,52.84,18.13,Clear,25.74,0.0,False
EVT0BA95D5A,2026-09-02 04:23:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,62,33.42,16.1,Rain,28.46,10.95,False
EVT9233A83F,2026-09-02 04:23:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,66,47.98,25.86,Clear,32.56,0.0,False
EVTE7CF7A3F,2026-09-02 04:23:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,64,54.87,19.14,Clear,26.88,0.0,False
EVT6644E1E5,2026-09-02 04:23:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,50,51.0,15.63,Clear,30.59,0.0,False
EVT2BFF2711,2026-09-02 04:23:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,41,59.59,22.48,Clear,29.64,0.0,False
EVTFB36254A,2026-09-02 04:24:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,44,49.2,17.25,Clear,27.79,0.0,False
EVTF2EB9F3F,2026-09-02 04:24:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,67,49.7,15.9,Cloudy,28.23,1.85,False
EVTCEB13D06,2026-09-02 04:24:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,35,48.94,23.62,Clear,29.2,0.0,False
EVTE0629EE6,2026-09-02 04:24:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,50,52.05,15.66,Clear,31.18,0.0,False
EVTD97C5B90,2026-09-02 04:24:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,58,42.24,21.18,Rain,24.42,6.44,False
EVT2D4F2A70,2026-09-02 04:25:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,42,51.21,9.68,Cloudy,30.26,0.2,False
EVT7B1DA98E,2026-09-02 04:25:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,52,38.98,32.57,Rain,27.94,4.74,False
EVT0CB379E7,2026-09-02 04:25:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,33,52.88,7.99,Clear,28.67,0.0,False
EVT9E309661,2026-09-02 04:25:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,34,59.59,16.18,Cloudy,27.55,1.15,False
EVT85EC1FDE,2026-09-02 04:25:00,ROAD_005,Airport Route,Hyderabad,17.2403,78.4294,40,62.46,12.68,Clear,24.84,0.0,False
EVT892AB7E9,2026-09-02 04:26:00,ROAD_001,Gachibowli Main Road,Hyderabad,17.4401,78.3489,45,52.28,22.01,Clear,30.82,0.0,False
EVT0F2BC892,2026-09-02 04:26:00,ROAD_002,Hitech City Road,Hyderabad,17.4483,78.3915,68,52.41,13.77,Cloudy,25.21,0.3,False
EVTFE233AC7,2026-09-02 04:26:00,ROAD_003,Madhapur Road,Hyderabad,17.4486,78.3908,26,54.76,14.23,Clear,33.85,0.0,False
EVT3D2E9300,2026-09-02 04:26:00,ROAD_004,Kondapur Road,Hyderabad,17.4584,78.3697,47,55.18,20.44,Clear,26.6,0.0,False
